area,crawl_time,decoration,elevator,flood,follow_number,house_id,location,look_number,orientation,pub_duration,room,title,total_price,total_unit,unit_price,xiaoqu
66.27,2019-06-26 12:50:04,精装,有电梯,中楼层(共31层)2013年建塔楼,58,33f90a724352466b5dc193b5a1b157eb,新塘南,21,西北,1个月以前,2室1厅,业主自住保养好 过2年 望小区花园 安静舒适 看房方便,132,万,19919,力诚凯怡湾 
94.31,2019-06-26 12:50:04,精装,有电梯,中楼层(共9层)1999年建塔楼,53,9f7d799fcc2f635a150d41df987980f6,天河公园,29,东南,1个月以前,3室2厅,东晖花园  三房两厅 东南向 装修好 户型方正,620,万,65741,东晖花园 
90.42,2019-06-26 12:50:04,简装,无电梯,低楼层(共6层)2004年建板楼,184,7c26a97628603e1697598e294bf7b2fc,市桥东,31,南,6个月以前,3室2厅,正南向， 户型方正，望花园，采光通风好,210,万,23225,东华花园 
90.9,2019-06-26 12:50:04,简装,无电梯,中楼层(共7层)1999年建塔楼,26,266f7bf4bfd2819fda2c373019b5bf9a,洛溪,26,南,1个月以前,3室2厅,不靠桥不靠路 位置安静 正南向 东单边位 中间楼层,265,万,29153,芳华花园洛湖居 
54.91,2019-06-26 12:50:04,精装,无电梯,中楼层(共10层)1997年建塔楼,122,e992f6528d890d9cdf23cd579f03b95e,棠下,11,东,9个月以前,2室1厅,棠德花园 飞机户型两房 采光通风好 东向 诚心出售,170,万,30960,棠德花园 
76.62,2019-06-26 12:50:04,精装,有电梯,低楼层(共33层)2008年建塔楼,55,e6364ccf277dbb5c2b457fe722ad706b,天润路,13,南,7个月以前,2室2厅,协和新世界，户型方正，阳光充足，居住安静,530,万,69173,协和新世界 
92.95,2019-06-26 12:50:04,精装,有电梯,中楼层(共36层)2006年建塔楼,45,53d0b6174f2ca040dbf26928537a05e5,华景新城,31,南,1个月以前,3室2厅,陶然庭园 精装三房 中高楼层 无遮挡 通风采光好,548,万,58957,华景新城陶然庭园 
55.9,2019-06-26 12:50:04,简装,无电梯,中楼层(共9层)2000年建塔楼,31,7d6a24e15a3fd4fb50453762df8f5c75,新市,19,东 西,29天以前,2室1厅,汇侨新城北区 一梯两户 中楼层两房,159,万,28444,汇侨新城北区 
82.2,2019-06-26 12:50:04,简装,无电梯,低楼层(共9层)1992年建塔楼,17,e4c91a77c7e05d65f1750dde0978381f,天河南,21,南 北,22天以前,3室1厅,六运小区 南北向 3房1厅 户型方正,445,万,54137,六运小区 
124.62,2019-06-26 12:50:04,简装,无电梯,中楼层(共6层)板楼,0,b0b421f2c919a9be59a7e2dad52400e2,太平镇,0,东南,17天以前,4室2厅,紫泉，南北对流，采光充足，冰点水费，拎包入住,173,万,13883,紫泉翠荔嘉园 
129,2019-06-26 12:50:04,精装,有电梯,中楼层(共26层)2009年建塔楼,5,89d53f68e080e58b57ea1a9e05793195,新塘南,0,南,17天以前,3室2厅,精装大三房 过五唯一 业主自住保养很好 看房方便,206,万,15969,锦绣新天地 
54.3,2019-06-26 12:50:04,精装,无电梯,高楼层(共8层)1990年建塔楼,5,5dfc4a4c9b106e63ace45851a72eb779,景泰,12,东,1个月以前,2室1厅,格局方正，视野开阔，采光通风好,168,万,30940,景泰新村景泰北街 
200.47,2019-06-26 12:50:04,精装,有电梯,中楼层(共12层)2009年建塔楼,3,1ddb8e41e1aa8303b23ddfcc6ccf00c5,东平,0,南,9天以前,3室2厅,托斯卡纳（白云区）采光好，精装修，附带车库。,700,万,34918,托斯卡纳(白云区) 
86.39,2019-06-26 12:50:04,精装,有电梯,中楼层(共34层)2008年建塔楼,23,2d5fc931ccba102b4ace741834278b53,金沙洲,10,西南,3个月以前,2室1厅,金沙洲 金域蓝湾  温馨2房 小区治安环境好,305,万,35306,金域蓝湾 
82.25,2019-06-26 12:50:04,精装,有电梯,低楼层(共18层)2008年建塔楼,7,a32231df34b8bbfd3c77a352d021f9b0,金沙洲,6,东北,1个月以前,2室2厅,中海金沙馨园一期 2室2厅 250万,250,万,30396,中海金沙馨园一期 
69.93,2019-06-26 12:50:04,简装,无电梯,高楼层(共9层)1999年建塔楼,37,8668a9b7677075635794a8289d191371,江燕路,0,东南,6个月以前,2室2厅,晓燕湾环境优美小区  正规大两房,240,万,34321,晓燕湾 
126,2019-06-26 12:50:04,简装,有电梯,高楼层(共32层)2005年建塔楼,55,a6551966624253a5d66753d592a4561f,金碧,7,南,6个月以前,3室2厅,金碧花园三期 南向 望江大三房,470,万,37302,金碧花园第三金碧 
218.9,2019-06-26 12:50:04,精装,无电梯,高楼层(共6层)2004年建板楼,80,d11079dddcbc478167b70d04dab3edf3,祈福新村,6,南,4个月以前,5室2厅,祈福新村山泉居 精装房业主诚意出售,455,万,20786,祈福新村山泉居 
92.97,2019-06-26 12:50:04,简装,无电梯,中楼层(共7层)1998年建塔楼,21,65433181badb781913019f92cdf83ddb,景泰,27,东北,7个月以前,3室1厅,白兰花园 三房一厅 间隔方正 中低楼层,295,万,31731,广信白兰花园 
100,2019-06-26 12:50:04,简装,有电梯,高楼层(共11层)2006年建塔楼,33,156cc4495d53151f96d2a8699119ec66,黄埔区府,19,北,5个月以前,3室2厅,电梯楼 楼龄新 不靠马路 格局方正,360,万,36000,泰景花园文轩阁 
69.72,2019-06-26 12:50:04,简装,有电梯,低楼层(共17层)2000年建塔楼,18,6e0896c0bd7c75f7714c312de6f94085,新市,21,东,2个月以前,2室1厅,汇侨新城北区 电梯楼 朝东向 采光明亮,200,万,28687,汇侨新城北区 
69.58,2019-06-26 12:50:04,简装,有电梯,高楼层(共17层)2000年建塔楼,30,ba630baa1ee5792dca2c46068fe244b0,新市,15,南,1个月以前,2室1厅,汇侨新城 电梯高层 南向 望花园 采光好,200,万,28744,汇侨新城北区 
107.71,2019-06-26 12:50:04,精装,无电梯,低楼层(共6层)2014年建平房,6,72a8990b391dc4c0ad1553f5a9cacbe5,荔城富鹏,21,东 西,2个月以前,3室2厅,富鹏2楼彩砖大三房带主套装修新拎包入住,126,万,11699,富安路 
64.17,2019-06-26 12:50:04,精装,有电梯,低楼层(共27层)2007年建塔楼,122,a2c5a4556d698b5f896aa467babd95ad,石井,42,东北,3个月以前,2室1厅,金碧新城   五期  2室  新装修  诚意出售,200,万,31168,金碧新城 
75.41,2019-06-26 12:50:04,简装,无电梯,低楼层(共9层)1996年建塔楼,3,ef3187fd9dd291e331864f28c8bdb87f,黄石,2,东,13天以前,2室2厅,云宵楼 低层两房 有大平台自用 方便看房,170,万,22544,云霄楼 
68,2019-06-26 12:50:04,简装,无电梯,中楼层(共8层)板楼,3,126d3c7d7f32d256b308b6d86ba8e544,西村,34,南,18天以前,2室1厅,协和社区 南北对流 框架结构 总价低均价低,220,万,32353,西湾路 
108,2019-06-26 12:50:04,简装,有电梯,中楼层(共30层)1998年建塔楼,17,f8aa9f0bdac056c3f9edafb319a9ee38,林和,10,东南 西南,2个月以前,3室2厅,南粤阁天河林和西横路好房出售。,528,万,48889,南粤阁 
102.28,2019-06-26 12:50:04,简装,有电梯,中楼层(共25层)2008年建塔楼,59,9cdf611f1ded5c731d5528b704086aa7,旧区,0,北,10个月以前,3室2厅,精装未入住阔景三房，电梯中层望花园，闹市中的宁静,220,万,21510,雅居乐锦城花语集 
122.04,2019-06-26 12:50:04,精装,有电梯,中楼层(共15层)2011年建塔楼,281,fa2ffc6ef8e0a6995743098603f194a1,人和,3,西北,5个月以前,3室2厅,穗和名庭 南北格局 大三房  采光通风,143,万,11718,穗和名庭 
79.87,2019-06-26 12:50:04,精装,有电梯,低楼层(共33层)2006年建塔楼,48,1df9300c7cc86be0e22dc75b96c948ca,祈福新村,0,北,10个月以前,2室1厅,祈福新村倚湖湾 电梯两房保养新净出售,268,万,33555,祈福新村倚湖湾 
83.43,2019-06-26 12:50:04,简装,有电梯,中楼层(共11层)1999年建塔楼,50,2efc6c37e3a157622f52a80d9d7eb850,永泰,13,北,8个月以前,2室2厅,集贤苑两房，业主诚心出售，看房方便,239,万,28647,集贤苑 
78.8,2019-06-26 12:50:04,精装,有电梯,低楼层(共30层)2010年建塔楼,5,60fbbb163dbec3d91fbe3ff070d23e3a,京溪,7,东北,18天以前,2室2厅,贝壳精选 香柏广场东北向大两房，自带100多方大露台,450,万,57107,恒骏花园香柏广场 
34.51,2019-06-26 12:50:04,精装,有电梯,高楼层(共15层)2005年建塔楼,19,fb21a5cc3a0e479d2e6870d535dd3f9f,新港西,1,北,3个月以前,1室1厅,双子星城  电梯一房 门口有花园 不是门对门 稍有户型,162,万,46943,双子星城 
47.53,2019-06-26 12:50:04,精装,有电梯,中楼层(共11层)塔楼,17,b4ff0a3f6d85f67c8bb672fac46ce8ff,新区,3,北,3个月以前,1室1厅,馨泉花园 1房1厅 精装修保养好 拎包入住,80,万,16832,馨泉花园 
83.6,2019-06-26 12:50:04,简装,有电梯,低楼层(共18层)2012年建塔楼,1,cb2da1bf53dab907368a6019324f20b1,沙村,0,北,4天以前,2室1厅,新世界花园万象苑地铁口方正二房 装修保养好,200,万,23924,新塘新世界花园万象苑 
80.03,2019-06-26 12:50:04,精装,有电梯,中楼层(共23层)2010年建塔楼,8,5bf975da06abb51d1bdb615ceea43d01,雅居乐,22,东北,1个月以前,2室2厅,雅居乐花园一尺山居精装2房，视野好，可望到广州塔,315,万,39361,广州雅居乐花园一尺山居 
71.62,2019-06-26 12:50:04,精装,有电梯,高楼层(共17层)2004年建塔楼,28,b7edcad8482a574f6feec632e4a86377,大沙地,37,北,1个月以前,2室2厅,金碧世纪花园  厅出阳台 中高层望泳池 安静舒适,283,万,39515,金碧世纪花园 
73.54,2019-06-26 12:50:04,毛坯,有电梯,中楼层(共25层)2000年建塔楼,6,f190232cd392a8fb2f26127c9b9e56bc,天润路,2,西北 东北,1个月以前,2室1厅,天隆花苑 2室1厅 328万,328,万,44602,天隆花苑 
72.17,2019-06-26 12:50:04,简装,有电梯,高楼层(共16层)2001年建塔楼,22,62be9b25c1abd8a54f6a36c487e4dd0d,马务,20,东北,8个月以前,2室2厅,电梯高层 格局方正 布局分明 高层采光好 视野开阔,238,万,32978,富力阳光美居 
90.55,2019-06-26 12:50:04,精装,有电梯,中楼层(共18层)2010年建塔楼,13,64bd2eb64c744cb32be63288044e5736,汉溪,19,东南,3个月以前,3室2厅,精装实用小户型 南向靓景 清风入室,400,万,44175,锦绣香江花园山水华府 
40.6,2019-06-26 12:50:04,简装,无电梯,中楼层(共8层)1995年建塔楼,159,09b99d299023e30db6462cc04ea72ec7,大石,19,南,2个月以前,2室1厅,百丰楼 精装方正两房 纯南朝向,102,万,25124,富丽家园百丰楼 
180.94,2019-06-26 12:50:04,其他,有电梯,中楼层(共28层)塔楼,1,77c9d5ebc25eb3c8183513873e46fc63,白江,0,东南,13天以前,4室2厅,群星新邨 对流四房 双套房 地铁新塘站 交通枢纽,350,万,19344,群星新邨 
63.44,2019-06-26 12:50:04,简装,无电梯,中楼层(共5层)2000年建板楼,2,ebbbe0194bc284727253803c28cfd495,石牌,2,南,11天以前,2室1厅,华师大宿舍 中层安静两房 一梯两户 方正实用,399,万,62895,华师大学宿舍北区 
63.98,2019-06-26 12:50:04,精装,有电梯,中楼层(共24层)2011年建塔楼,1,01de74cf4dcc0335e08520d5d3022963,桥南,1,南,9天以前,3室2厅,香缤豪庭 精装三房南向单位 采光通风良好,260,万,40638,香缤豪庭 
81.5,2019-06-26 12:50:04,简装,有电梯,中楼层(共16层)2004年建塔楼,200,ced55c0ad54e4521021086a7e4fbbf11,粤垦,29,东南,8个月以前,3室2厅,金燕三期 原装电梯房 双阳台 通风好、景观开阔,328,万,40246,金燕花园 
82.21,2019-06-26 12:50:04,简装,有电梯,低楼层(共11层)2014年建塔楼,112,4b5669294e4b76eafa23437a47eb0a69,花东镇,15,北,9个月以前,2室2厅,富力金港城 北向低层大两房 带入户花园 精装修,105,万,12773,富力金港城东区 
95.15,2019-06-26 12:50:04,精装,有电梯,高楼层(共15层)2008年建塔楼,51,a5162eabfb6657793323986bd1c5a69e,嘉禾望岗,51,北,3个月以前,3室2厅,岭南新世界  高层三房  位置安静  保养好 望花园,410,万,43090,岭南新世界 
96,2019-06-26 12:50:04,简装,无电梯,高楼层(共9层)2000年建塔楼,2,ae16c55218c4bd45dbf85071e4bc9f6a,大沙地,0,东,11天以前,3室1厅,盛景大厦 高楼层  大3房  带平台,249,万,25938,盛景大厦 
75.35,2019-06-26 12:50:04,简装,有电梯,高楼层(共10层)1999年建塔楼,13,46a4f3c62a4a3eb40b1dc1d2d6dc43fc,华景新城,3,东,25天以前,2室1厅,华景新城 泽晖苑 自住安静两房,430,万,57068,华景新城泽晖苑 
80.76,2019-06-26 12:50:04,精装,有电梯,高楼层(共18层)1995年建塔楼,7,3254a2669c9c3a9c858b4e2da0c77677,淘金,1,东 西 北,17天以前,2室2厅,淘金花园电梯两房 住家精美装修 望白云山 近麓湖公园,365,万,45196,淘金花园 
84.97,2019-06-26 12:50:04,简装,无电梯,高楼层(共7层)1992年建塔楼,4,9ec44072d4d763ec5565735ebb4fbb28,金碧,0,东南,5天以前,3室1厅,工业大道南421号大院 大三房 户型格局好,205,万,24127,工业大道南421号大院 
103.29,2019-06-26 12:50:04,简装,有电梯,高楼层(共17层)1997年建塔楼,5,afc09e43acb9016dc0c90acdf7f6cb90,新市,8,西,8个月以前,3室2厅,南航新村 高层实用三房 视野开阔,280,万,27109,南航新村 
101.57,2019-06-26 12:50:04,简装,有电梯,高楼层(共17层)2001年建塔楼,46,d362a77e71d42be01d0883d7e09f0e10,天河公园,8,东北,7个月以前,3室2厅,华建小区 三房两厅 高层东向 视野开阔 一手业主,450,万,44305,华建小区 
114.63,2019-06-26 12:50:04,精装,有电梯,中楼层(共14层)塔楼,27,b5881b4d740de9d8cc38c8492af8c241,亚运城,13,南,7个月以前,3室2厅,亚运城 运动员村 南北对流 过去唯一物业,305,万,26608,亚运城运动员村二区 
72.96,2019-06-26 12:50:04,简装,有电梯,低楼层(共17层)2000年建塔楼,24,360ab07873ab516c185825905b384cf2,新市,8,西,3个月以前,2室1厅,汇侨北区   温馨两房  满五唯一,205,万,28098,汇侨新城北区 
92.61,2019-06-26 12:50:04,精装,无电梯,中楼层(共9层)2000年建塔楼,1,4bc376e094e5e95f0d3e41903ab6afb2,旧城区,0,西北,3天以前,3室2厅,时代名苑 3室2厅 140万,140,万,15118,时代名苑 
27.06,2019-06-26 12:50:04,简装,无电梯,低楼层(共9层)1999年建塔楼,34,a4e8987a8b81139cbaee11f9aa5bcf73,金沙洲,0,东北,6个月以前,1室1厅,城西花园  一房一厅保养干净 居家实用型,90,万,33260,城西花园 
92.1,2019-06-26 12:50:04,简装,无电梯,中楼层(共7层)2000年建塔楼,4,f43d6f5a192f0a50e054c65a54b97de6,东怡新区,8,东 南,23天以前,3室2厅,东雅园中楼层 南向三房 诚心出售 过五唯一免个税,250,万,27145,东怡新区东雅园 
92.34,2019-06-26 12:50:04,精装,无电梯,高楼层(共6层)2002年建塔楼,1,4bba25b5ab79ac0d355d439fb644bb84,凤凰城,0,北,12天以前,3室2厅,凤凰城凤馨苑 温馨三房 位置安静 视野开阔,210,万,22743,碧桂园凤凰城凤馨苑 
126,2019-06-26 12:50:04,精装,有电梯,中楼层(共11层)2002年建塔楼,0,4a2a10daf86fe7b4f28d1c948d86e412,凤凰城,0,北,12天以前,3室2厅,凤凰城凤岭苑 此房源过五唯一 税费少 电梯大三房,280,万,22223,碧桂园凤凰城凤岭苑 
97.25,2019-06-26 12:50:04,精装,有电梯,低楼层(共26层)2011年建板楼,0,042cb2cd0eb06dd7d11f89b217b2f78c,荔城增江,0,南,12天以前,5室2厅,时代倾城(增城区) 5室2厅 188万,188,万,19332,时代倾城(增城区) 
116,2019-06-26 12:50:04,精装,有电梯,中楼层(共11层)塔楼,44,23528957cc666fb1f4048c46f8e7680e,亚运城,25,南,7个月以前,3室2厅,亚运城运动员村二区 3室2厅 316万,316,万,27242,亚运城运动员村二区 
44,2019-06-26 12:50:04,精装,无电梯,高楼层(共7层)1990年建塔楼,24,c947a9ebe5356838aa25ea3e3abc5b1b,景泰,21,北,7个月以前,2室1厅,大院管理 采光通透 位子安静 采光通风,138,万,31364,景泰新村景泰西七巷 
82.2,2019-06-26 12:50:04,精装,无电梯,中楼层(共5层)1990年建板楼,12,b3654ae7e1761b3a32b999d2d633f4ae,桥南,5,南 北,16天以前,3室2厅,奥林匹克花园 中间楼层三房 南北对流 装修保养新,210,万,25548,番禺奥林匹克花园 
83.6,2019-06-26 12:50:04,简装,有电梯,低楼层(共16层)塔楼,31,73d454bbb55a0b2f9345ab0f38edc545,黄埔区府,26,南,1个月以前,2室2厅,黄埔花园 南向二房*三房 安静不吵 户型方正,325,万,38876,黄埔花园 
161.13,2019-06-26 12:50:04,简装,有电梯,低楼层(共32层)2008年建塔楼,0,47889ff0fb094613e0222cbcb2598ae3,前进路,0,东南,20天以前,4室2厅,海珠花园  中高楼层  保养好  装修新,837.2,万,51959,海珠花园 
149.12,2019-06-26 12:50:04,精装,无电梯,中楼层(共4层)2007年建板楼,2,4e87b85d3f52dc074603eb19e5922381,黄村,0,南,15天以前,4室2厅,半山溪谷E墅，户型方正，南向望花园,670,万,44931,半山溪谷E墅 
107,2019-06-26 12:50:04,精装,有电梯,高楼层(共9层)2000年建塔楼,62,f9097bfc55fca839b2cf7fac723f65a4,东怡新区,18,西,8个月以前,3室2厅,番禺广场东景园电梯大3房 视野采光足 满五年诚心出售,320,万,29907,东怡新区东景园 
81.79,2019-06-26 12:50:04,精装,无电梯,高楼层(共6层)2004年建板楼,161,95efe382b0bda402edaf46d90e78aa9d,市桥东,20,东,6个月以前,2室2厅,东华花园稀有大两房 交通便利 采光好 业主诚意放卖,205,万,25065,东华花园 
126,2019-06-26 12:50:04,简装,有电梯,中楼层(共10层)2009年建板楼,60,2b560b36f4740f51f09a772987f1b9c9,科学城,19,北,6个月以前,4室2厅,地铁6号线萝岗保利香雪山 大四房靠万达， 生活便利,510,万,40477,保利香雪山花园 
100,2019-06-26 12:50:04,精装,有电梯,高楼层(共25层)2008年建塔楼,27,97c7828355bf8beb285d56b5acdf70cf,旧区,2,东北,9个月以前,3室2厅,精装阔景三房，电梯高层望花园，闹市中的宁静,205,万,20500,雅居乐锦城花语集 
89.36,2019-06-26 12:50:04,精装,有电梯,高楼层(共18层)2001年建塔楼,45,75f578f1945f2dcd376f08c7da60c053,棠下,10,北,3个月以前,3室2厅,富力天朗明居 三房二厅 安静望花园 楼距开阔 户型正,418,万,46778,富力天朗明居S区 
140.95,2019-06-26 12:50:04,精装,有电梯,低楼层(共19层)2012年建塔楼,15,eab883d44d96cbe2f88b91a27d1e8469,狮岭镇,0,南,11个月以前,3室2厅,平步大道 雅宝新城亚瑟公馆 舒适大三房,235,万,16673,雅宝新城亚瑟公馆 
97,2019-06-26 12:50:04,简装,有电梯,低楼层(共18层)2002年建塔楼,9,8618a3c7d341e4afe1ec00e9db728c13,凤凰城,12,东,10个月以前,3室2厅,保养新 户型方正 视野开阔 采光好,220,万,22681,碧桂园凤凰城凤馨苑 
61.96,2019-06-26 12:50:04,简装,无电梯,中楼层(共9层)1997年建塔楼,149,29f04828aca303b9813ab681178284f0,棠下,11,东 西,9个月以前,2室1厅,棠德花园  东向两房  有钥匙看房方便,190,万,30665,棠德花园 
156,2019-06-26 12:50:04,精装,有电梯,中楼层(共26层)2012年建塔楼,3,6befac0bcda7e8930cb5f34f3819b320,新塘南,3,北,31天以前,4室2厅,花园中间位置  安静舒适的 四房两厅两卫,275,万,17629,锦绣新天地 
73,2019-06-26 12:50:04,精装,有电梯,高楼层(共9层)塔楼,42,3219647d4a68aee354eb554f2072f1fc,水荫,10,南,6个月以前,3室1厅,水荫路华荫阁  电梯三房  安静舒适,340,万,46576,华荫阁 
75.56,2019-06-26 12:50:04,精装,有电梯,中楼层(共28层)1999年建塔楼,32,37f53c3955dc5148ea2fdf346473cdeb,珠江新城东,11,北,6个月以前,2室2厅,珠江新城东区 两房 楼下珠江公园 太阳新天地,490,万,64850,安骏大厦 
103.56,2019-06-26 12:50:04,简装,有电梯,中楼层(共34层)2008年建塔楼,5,59ccc19777ef24cbd47300857395f9fe,南岸路,9,东 东南,4个月以前,3室2厅,南岸路 荔港南湾 靓向三房 采光好,458,万,44226,荔港南湾 
152,2019-06-26 12:50:04,精装,无电梯,1层1995年建暂无数据,6,6cf6d04006a267c13df2094a50210757,祈福新村,1,南,16天以前,独栋别墅 | 5室2厅,此房过五年唯一 香港业主 正南向 有钥匙,500,万,32895,祈福新村C区 
79.2,2019-06-26 12:50:04,简装,无电梯,中楼层(共4层)1998年建板楼,29,d3e7a528660718278a6ebaeb9f5fb6ce,祈福新村,1,北,7个月以前,3室2厅,祈福新村湖景居三房  风景美丽,198,万,25000,祈福新村湖景居 
80.76,2019-06-26 12:50:04,精装,有电梯,中楼层(共9层)2000年建塔楼,13,30d2be0731b5d9faedd29d1ac4199bad,珠江新城东,7,东 北,23天以前,2室1厅,珠江新城 小洋房 户型方正 保养好 采光好 通风好,500,万,61912,骏逸苑 
76.92,2019-06-26 12:50:04,精装,有电梯,低楼层(共18层)2010年建塔楼,17,65be49a3c78248448ba667a650b6461a,亚运城,12,北,21天以前,2室2厅,亚运城媒体北村  电梯精装 实用两房 过五年唯一,205,万,26652,亚运城媒体北村 
61.22,2019-06-26 12:50:04,精装,无电梯,中楼层(共8层)1992年建塔楼,13,b008cdc47f57389df59263895fe628e2,天河南,12,南,19天以前,2室1厅,南雅苑 体育东路 南向准电梯两房,345,万,56355,南雅苑体育东路 
71.43,2019-06-26 12:50:04,简装,有电梯,中楼层(共15层)2001年建塔楼,13,1b8be718090e5c6d0e4eed63accb3f79,马务,19,东南,3个月以前,2室1厅,富力阳光美居 东南向视野开阔  电梯大两房,248,万,34720,富力阳光美居 
91.51,2019-06-26 12:50:04,精装,有电梯,低楼层(共30层)2011年建塔楼,35,8c09dd0304c286f549ca985592cc3750,黄埔区府,29,东北,3个月以前,3室2厅,黄埔花园 装修保养好 东北朝向,368,万,40215,黄埔花园 
70,2019-06-26 12:50:04,精装,有电梯,低楼层(共33层)2008年建塔楼,63,fd0fca38b5c5db47307b647d85c9b785,南岸路,27,东,3个月以前,2室1厅,荔港南湾 电梯小区安静两房 户型实用 业主有心放售,280,万,40000,荔港南湾 
124.42,2019-06-26 12:50:04,精装,有电梯,低楼层(共28层)2009年建塔楼,4,1fb597cf0e58b750faa0bd2cd0b020ff,广州大道南,1,西南,14天以前,4室2厅,逸景翠园 原装四房改大三房 楼龄新保养好,550,万,44206,逸景翠园 
60,2019-06-26 12:50:04,简装,有电梯,低楼层(共22层)2003年建塔楼,2,13f1dc6ea9b27b86044a9aaa6057fcf8,罗冲围,2,东北,13天以前,2室1厅,富力半岛花园 实用两房一厅 户型方正,220,万,36667,富力半岛花园 
69.58,2019-06-26 12:50:04,简装,有电梯,高楼层(共17层)2000年建塔楼,42,e9a61296ea4990fe030100d7fbca6244,新市,14,北,6个月以前,2室2厅,汇侨新城 电梯楼 高楼层方正两房,198,万,28457,汇侨新城北区 
202.4,2019-06-26 12:50:04,精装,无电梯,1层2010年建暂无数据,45,0fc80ebde02d456d064c47557a06f2cc,雅居乐,7,南 北,6个月以前,独栋别墅 | 4室2厅,雅湖居南北通透别墅 前庭后院你梦想的家,1050,万,51878,广州雅居乐花园雅湖居 
49.5,2019-06-26 12:50:04,精装,有电梯,中楼层(共32层)2009年建塔楼,17,0a54dfceaf1bf6174879e4c88bbfd88b,林和,14,东南,4个月以前,1室1厅,嘉尚国际高层精装一房 带阳台户型 采光好,390,万,78788,嘉尚国际公寓 
129,2019-06-26 12:50:04,精装,有电梯,低楼层(共15层)2012年建塔楼,2,861fffc5c4ccf989404d3130648a2b44,白江,1,南,30天以前,4室2厅,大四房 南北对流 中楼层  双阳台,322,万,24962,东方名都 
58.91,2019-06-26 12:50:05,简装,无电梯,高楼层(共8层)1996年建塔楼,64,e815952e57af76ec347cafca6f3d9248,石井,7,西南 西,4个月以前,2室1厅,榕溪花园 厅出阳台 户型方正实用 采光好,115,万,19522,榕溪花园 
92.12,2019-06-26 12:50:05,简装,有电梯,高楼层(共24层)1993年建塔楼,11,bf45e9e35d10f200d3bd89b493b502e6,五羊新城,6,东南,3个月以前,2室1厅,过五唯一，通风采光好，配套成熟,430,万,46679,广信美景大厦 
75.51,2019-06-26 12:50:05,精装,有电梯,中楼层(共18层)2010年建塔楼,18,fb05efbc4eea8e097a0974e283f85442,亚运城,32,南,16天以前,2室2厅,媒体村中层南向两房，带精装保养好 视野开阔,220,万,29136,亚运城媒体南村 
88.9,2019-06-26 12:50:05,简装,无电梯,高楼层(共7层)1995年建塔楼,3,1362a720d519a3cd8c36b6253373bbbc,大石,8,南,14天以前,3室1厅,温馨小区近关帝岗风景区格局方正大三房业主诚意出售,170,万,19123,富丽家园怡居新村 
107,2019-06-26 12:50:05,简装,有电梯,低楼层(共35层)2005年建塔楼,20,e76a79f729c554aae656b30eaddd7b3e,祈福新村,5,南,6个月以前,3室2厅,过五年唯一 南向实用三房 大夫山脚下 晓峰园祈福新村,313,万,29253,祈福新村晓峰园 
273,2019-06-26 12:50:05,毛坯,有电梯,低楼层(共45层)2011年建塔楼,5,7b1ff2f657bbd962f3e0db89d5ef906a,珠江新城东,2,东南,6个月以前,5室2厅,粤海丽江花园 5室2厅 2266万,2266,万,83004,粤海丽江花园 
81.3,2019-06-26 12:50:05,简装,无电梯,中楼层(共5层)板楼,218,530e31219f9b20b495d232d587dcf884,桂花岗,2,东南,6个月以前,2室1厅,白云区桂花岗 低层两房 *三房 户型方正 采光通透,180,万,22141,解放北路桂花岗 
66.54,2019-06-26 12:50:05,精装,有电梯,中楼层(共26层)2005年建塔楼,76,c5f3abcd340d11856d5abb3e5fdeeb37,罗冲围,9,东北,1个月以前,2室1厅,富力半岛的电梯方正两房，*小三房。,220,万,33063,富力半岛花园 
78.82,2019-06-26 12:50:05,精装,无电梯,低楼层(共9层)1992年建塔楼,24,23bf3ef81528cbf5cfb66a5ef47ba6a1,西关,22,南 北,1个月以前,3室2厅,文昌南路 翁源巷南北对流二楼 明三房 采光好 大院管理,255,万,32353,文昌南路 
51.75,2019-06-26 12:50:05,精装,无电梯,低楼层(共9层)1998年建塔楼,26,d387725226a4d4149430addf6c2676bc,周门,52,东南,3个月以前,2室1厅,周门小区周门街 2室1厅 218万,218,万,42126,周门小区周门街 
78.94,2019-06-26 12:50:05,简装,有电梯,高楼层(共18层)2006年建塔楼,1,8d66bccf241fac36fb4cd2f8d36e72ab,新市,3,东 东北,12天以前,2室2厅,紫薇花园    电梯高层   采光好,298,万,37751,紫薇花园 
77.63,2019-06-26 12:50:05,简装,有电梯,中楼层(共35层)2007年建塔楼,7,f27a04675143e6494e20e2809e1d4776,华景新城,3,西北,11天以前,2室2厅,华景新城 陶然庭园 实用两房 视野开阔 小区环境好,390,万,50239,华景新城陶然庭园 
76.26,2019-06-26 12:50:05,简装,有电梯,高楼层(共15层)2001年建塔楼,2,ffeaaafbdfd1b1f004ad194e7deafd45,机场路,3,东,10天以前,2室1厅,又一居二期 厅出阳台 望花园和白云山 近地铁,305,万,39995,又一居花园 
75,2019-06-26 12:50:05,精装,有电梯,高楼层(共33层)2010年建塔楼,13,f9fa3a877912aef2c8abcdc005f839a9,雅居乐,27,西南,3个月以前,2室2厅,产权清晰，看房有钥匙，诚意出售,295,万,39334,广州雅居乐花园十年小雅 
101.54,2019-06-26 12:50:05,简装,有电梯,低楼层(共15层)2001年建塔楼,1,6d8a179ee8a3a65e1d24bf2c6ecf26c2,机场路,4,北,25天以前,3室1厅,时代花园 大型花园小区 电梯园景三房,400,万,39394,时代花园 
